Fecha contable;Fecha de emisión;Tipo de comprobante;Nro. Comprobante;Cód. condición de compra;Condición de compra;Codigo Proveedor;Razón social;Nombre provincia;Cód. Artículo;Descripción;Código de concepto;Concepto;Cantidad;Precio unitario;Importe;
01/06/2022;15/05/2022;FAC;A0001000005538;1;CONTADO;4095;GASMER SA;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;844,08;844,08;
01/06/2022;15/05/2022;FAC;A0001000005538;1;CONTADO;4095;GASMER SA;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;4.591,23;4.591,23;
01/06/2022;16/05/2022;FAC;A0001400016060;1;CONTADO;2861;LOPEZ ALBERTO ANGEL - SHELL BASAVILBASO;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;249,38;249,38;
01/06/2022;16/05/2022;FAC;A0001400016060;1;CONTADO;2861;LOPEZ ALBERTO ANGEL - SHELL BASAVILBASO;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.447,06;1.447,06;
01/06/2022;17/05/2022;FAC;A0001600005512;1;CONTADO;2527;NICARAGUA S.A.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.282,33;1.282,33;
01/06/2022;19/05/2022;FAC;A0000200004702;10;CHEQUE 15 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;48.900,00;48.900,00;
01/06/2022;19/05/2022;FAC;A0520000016142;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;316,09;316,09;
01/06/2022;19/05/2022;FAC;A0520000016142;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.391,66;1.391,66;
01/06/2022;23/05/2022;FAC;A0000000000057;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;30,00;30,00;
01/06/2022;23/05/2022;FAC;A0519900013594;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.280,81;1.280,81;
01/06/2022;25/05/2022;FAC;C0000200000046;2;TRANSFERENCIA;4413;DENNIS HENRY MARTIN;Capital Federal;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;5.000,00;5.000,00;
01/06/2022;26/05/2022;FAC;A0201900062065;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.283,14;1.283,14;
01/06/2022;30/05/2022;FAC;A0201300016116;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;54,66;54,66;
01/06/2022;30/05/2022;FAC;A0201300016116;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;479,19;479,19;
01/06/2022;30/05/2022;FAC;A0201300016116;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;4.658,31;4.658,31;
01/06/2022;30/05/2022;FAC;A0520000016650;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;316,09;316,09;
01/06/2022;30/05/2022;FAC;A0520000016650;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.391,66;1.391,66;
01/06/2022;30/05/2022;FAC;C0000300000562;1;CONTADO;4433;ZAPATA GERMAN PEDRO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;2.320,00;2.320,00;
01/06/2022;31/05/2022;FAC;A0000100002291;14;CHEQUE 30 DIAS;4357;SHC SERVICIOS DE TRANSPORTE SRL;Capital Federal;0;SIN ARTICULO;265;FLETES PRODUCCION;0,00;30.000,00;30.000,00;
01/06/2022;31/05/2022;FAC;A0000500105315;11;CHEQUE 20 DIAS;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;254;SERVICIOS PERSONAL EVENTUAL FA;0,00;2.017.935,65;2.017.935,65;
01/06/2022;31/05/2022;FAC;A0201300016176;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;3,55;3,55;
01/06/2022;31/05/2022;FAC;A0201300016176;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;58,04;58,04;
01/06/2022;31/05/2022;FAC;A0201300016176;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;264,97;264,97;
01/06/2022;31/05/2022;FAC;A0520100015918;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;237,06;237,06;
01/06/2022;31/05/2022;FAC;A0520100015918;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.043,75;1.043,75;
01/06/2022;31/05/2022;FAC;A0817400003361;2;TRANSFERENCIA;861;OPERADORA DE ESTACIONES DE SERVICIO S.A;Buenos Aires;0;SIN ARTICULO;361;COMBUSTIBLES ADMINISTRACION;0,00;918,18;918,18;
01/06/2022;31/05/2022;FAC;A0817400003361;2;TRANSFERENCIA;861;OPERADORA DE ESTACIONES DE SERVICIO S.A;Buenos Aires;0;SIN ARTICULO;361;COMBUSTIBLES ADMINISTRACION;0,00;4.938,78;4.938,78;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;475,00;475,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;600,00;600,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;675,00;675,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;900,00;900,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;170,00;170,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;200,00;200,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;210,00;210,00;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;415,45;415,45;
01/06/2022;01/06/2022;FAC;A0000000000050;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;1.740,00;1.740,00;
01/06/2022;01/06/2022;FAC;A0000000000051;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;670,00;670,00;
01/06/2022;01/06/2022;FAC;A0000000000051;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;100,00;100,00;
01/06/2022;01/06/2022;FAC;A0000000000052;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;369,49;369,49;
01/06/2022;01/06/2022;FAC;A0000000000052;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;449,10;449,10;
01/06/2022;01/06/2022;FAC;A0000000000052;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.386,30;1.386,30;
01/06/2022;01/06/2022;FAC;A0000000000052;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.439,10;1.439,10;
01/06/2022;01/06/2022;FAC;A0000000000052;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;2.350,00;2.350,00;
01/06/2022;01/06/2022;FAC;A0000100000111;2;TRANSFERENCIA;4299;NEBCO INC SRL;Capital Federal;0;SIN ARTICULO;251;INDUMENTARIA DE TRABAJO;0,00;123.840,15;123.840,15;
01/06/2022;01/06/2022;FAC;A0000200000146;2;TRANSFERENCIA;3487;ATEP INGENIRIA de SCAVUZZO RICARDO;Buenos Aires;0;SIN ARTICULO;256;HONORARIOS TÉCNICOS;0,00;47.000,00;47.000,00;
01/06/2022;01/06/2022;FAC;A0000200004720;10;CHEQUE 15 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;97.800,00;97.800,00;
01/06/2022;01/06/2022;FAC;A0000200004721;10;CHEQUE 15 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;51.800,00;51.800,00;
01/06/2022;01/06/2022;FAC;A0000200007040;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;38.451,66;76.903,32;
01/06/2022;01/06/2022;FAC;A0000200007041;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;134.580,79;134.580,79;
01/06/2022;01/06/2022;FAC;A0000200007042;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;867,87;867,87;
01/06/2022;01/06/2022;FAC;A0000200007042;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;12.053,70;24.107,40;
01/06/2022;01/06/2022;FAC;A0000200071444;10;CHEQUE 15 DIAS;2831;MEDICINA PRODUCTIVA S.A. -;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;6.150,00;6.150,00;
01/06/2022;01/06/2022;FAC;A0000200114768;2;TRANSFERENCIA;4406;MEDICINA INTEGRAL FITZ ROY S.A.;Capital Federal;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;13.312,00;13.312,00;
01/06/2022;01/06/2022;FAC;A0000201882243;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;48,82;48,82;
01/06/2022;01/06/2022;FAC;A0000201882243;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;2.034,19;2.034,19;
01/06/2022;01/06/2022;FAC;A0000201884607;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;330,97;330,97;
01/06/2022;01/06/2022;FAC;A0000201884607;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;13.790,54;13.790,54;
01/06/2022;01/06/2022;FAC;A0000201884608;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;858,19;858,19;
01/06/2022;01/06/2022;FAC;A0000201884608;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;35.757,87;35.757,87;
01/06/2022;01/06/2022;FAC;A0000300002702;2;TRANSFERENCIA;3302;WTC GROUP S.A. -;Buenos Aires;0;SIN ARTICULO;302;HONORARIOS CONTABLE;0,00;47.000,00;47.000,00;
01/06/2022;01/06/2022;FAC;A0000400028914;2;TRANSFERENCIA;2989;EMERSUR - GESUNDHEIT S.A.-;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;3.257,92;3.257,92;
01/06/2022;01/06/2022;FAC;A0001100104216;2;TRANSFERENCIA;3749;EMBOTELLADORA MIDA S.A;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;16.900,00;16.900,00;
01/06/2022;01/06/2022;FAC;A0001800015641;2;TRANSFERENCIA;4208;AMERICAN VART SRL;Buenos Aires;0;SIN ARTICULO;116;COMPUTADORAS;0,00;157.000,00;157.000,00;
01/06/2022;01/06/2022;FAC;A0128101620152;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;16,12;16,12;
01/06/2022;01/06/2022;FAC;A0128101620152;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;410,24;410,24;
01/06/2022;01/06/2022;FAC;A0201300016202;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;87,70;87,70;
01/06/2022;01/06/2022;FAC;A0201300016202;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;768,82;768,82;
01/06/2022;01/06/2022;FAC;A0201300016202;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;7.473,95;7.473,95;
01/06/2022;01/06/2022;FAC;A0201300016203;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;41,11;41,11;
01/06/2022;01/06/2022;FAC;A0201300016203;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;360,43;360,43;
01/06/2022;01/06/2022;FAC;A0201300016203;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;3.503,77;3.503,77;
01/06/2022;01/06/2022;FAC;A0201300016204;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;91,08;91,08;
01/06/2022;01/06/2022;FAC;A0201300016204;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;1.486,88;1.486,88;
01/06/2022;01/06/2022;FAC;A0201300016204;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;6.877,72;6.877,72;
01/06/2022;01/06/2022;FAC;A0201300016205;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;18,70;18,70;
01/06/2022;01/06/2022;FAC;A0201300016205;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;305,32;305,32;
01/06/2022;01/06/2022;FAC;A0201300016205;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;1.412,31;1.412,31;
01/06/2022;01/06/2022;NID;A0095500082311;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;314,06;314,06;
02/06/2022;02/06/2022;N/C;A0000700082429;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;180.994,56;-180.994,56;
02/06/2022;02/06/2022;N/C;A0000700082430;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;71.408,01;-71.408,01;
02/06/2022;02/06/2022;N/C;A0000700082431;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;4.595,56;-4.595,56;
02/06/2022;02/06/2022;N/C;A0000700082432;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;26.512,88;-26.512,88;
02/06/2022;02/06/2022;N/C;A0000700082434;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;9.898,14;-9.898,14;
02/06/2022;02/06/2022;N/C;A0001000018575;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;475.232,94;-475.232,94;
02/06/2022;02/06/2022;N/C;A0001000018576;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;410.824,08;-410.824,08;
02/06/2022;02/06/2022;N/C;A0001000018577;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;97.483,68;-97.483,68;
02/06/2022;02/06/2022;NIC;A0000100016297;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;21.673,52;-21.673,52;
02/06/2022;02/06/2022;FAC;A0000300009817;7;CHEQUE 7 DIAS;25;ANODIZADO CALIFORNIA S.R.L. -;Capital Federal;115211;TRAB.DE 3ROS.ANODIZADO ;0;SIN CONCEPTO;1,00;336.231,12;336.231,12;
02/06/2022;02/06/2022;FAC;A0000100016297;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;17.912,00;17.912,00;
02/06/2022;02/06/2022;FAC;A0000700237163;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;180.994,56;180.994,56;
02/06/2022;02/06/2022;FAC;A0000700237164;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;71.408,01;71.408,01;
02/06/2022;02/06/2022;FAC;A0000700237165;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;4.595,56;4.595,56;
02/06/2022;02/06/2022;FAC;A0000700237166;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;26.512,88;26.512,88;
02/06/2022;02/06/2022;FAC;A0000700237168;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;9.898,14;9.898,14;
02/06/2022;02/06/2022;FAC;A0000200165693;14;CHEQUE 30 DIAS;2326;TUBULON S.A. -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;12.671,76;12.671,76;
02/06/2022;02/06/2022;FAC;A0001100060221;14;CHEQUE 30 DIAS;2073;BULONERA ANSALDI SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;32.291,07;32.291,07;
02/06/2022;02/06/2022;FAC;A0000600052125;3;PAGO ANTICIPADO;4002;MADERWIL S.A.;Buenos Aires;116110;MADERAS Y LAMINADOS;0;SIN CONCEPTO;1,00;10.657,87;10.657,87;
02/06/2022;02/06/2022;FAC;A0000300007172;14;CHEQUE 30 DIAS;212;PERFIGOM S.R.L. -;Buenos Aires;116115;BURLETES;0;SIN CONCEPTO;1,00;648.917,80;648.917,80;
02/06/2022;02/06/2022;FAC;A0000100000202;2;TRANSFERENCIA;4356;G & C GAS S.R.L.;Buenos Aires;0;SIN ARTICULO;240;MANTENIMIENTO VEHICULOS;0,00;21.487,60;21.487,60;
02/06/2022;02/06/2022;FAC;A0000200000223;2;TRANSFERENCIA;4438;ROSENDI EZEQUIEL ALBERTO;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;4.000,00;4.000,00;
02/06/2022;02/06/2022;FAC;A0000200000722;2;TRANSFERENCIA;2785;LEONI JORGE FERNANDO -;Buenos Aires;0;SIN ARTICULO;308;MANTENIMIENTO HARD;0,00;50.000,00;50.000,00;
02/06/2022;02/06/2022;FAC;A0000201888010;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;1.667,65;1.667,65;
02/06/2022;02/06/2022;FAC;A0000201888010;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;69.485,03;69.485,03;
02/06/2022;02/06/2022;FAC;A0001000018205;10;CHEQUE 15 DIAS;848;MATAFUEGOS FIRE SRL -;Buenos Aires;0;SIN ARTICULO;249;ELEMENTOS DE SEGURIDAD;0,00;33.636,60;33.636,60;
02/06/2022;02/06/2022;FAC;A0001600021259;2;TRANSFERENCIA;3021;ZURICH ARGENTINA CÍA. DE SEGUROS SA;Capital Federal;0;SIN ARTICULO;231;SEGURO RESPONSABILIDAD CIVIL;0,00;2.132,35;2.132,35;
02/06/2022;02/06/2022;FAC;A0001600021259;2;TRANSFERENCIA;3021;ZURICH ARGENTINA CÍA. DE SEGUROS SA;Capital Federal;0;SIN ARTICULO;231;SEGURO RESPONSABILIDAD CIVIL;0,00;88.847,72;88.847,72;
02/06/2022;02/06/2022;FAC;A0201300016252;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;404,96;404,96;
02/06/2022;02/06/2022;FAC;A0201300016275;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;18,40;18,40;
02/06/2022;02/06/2022;FAC;A0201300016275;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;300,38;300,38;
02/06/2022;02/06/2022;FAC;A0201300016275;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.389,43;1.389,43;
02/06/2022;02/06/2022;FAC;A0305100384597;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;1.188,36;1.188,36;
02/06/2022;02/06/2022;FAC;A0305100384597;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;7.946,00;7.946,00;
02/06/2022;02/06/2022;FAC;A0305100384597;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;22.579,01;22.579,01;
02/06/2022;02/06/2022;FAC;A0306500010877;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;19.833,88;19.833,88;
02/06/2022;02/06/2022;FAC;A0306500010878;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;19.833,88;19.833,88;
02/06/2022;02/06/2022;FAC;A0519900013997;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;237,06;237,06;
02/06/2022;02/06/2022;FAC;A0519900013997;1;CONTADO;3498;PAN AMERICAN ENERGY LLC SUC ARGENTINA;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.043,75;1.043,75;
02/06/2022;02/06/2022;N/C;A0114401087038;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;4,73;-4,73;
02/06/2022;02/06/2022;N/C;A0114401087039;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;1.009,67;-1.009,67;
03/06/2022;03/06/2022;FAC;A0000300032194;2;TRANSFERENCIA;2182;LIT ALUMINIO de Litmanovich A. y J. S.H. -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;165.771,20;165.771,20;
03/06/2022;03/06/2022;FAC;A0003100223100;7;CHEQUE 7 DIAS;2685;VIDPIA SOCIEDAD ANONIMA INDUSTRIAL COMERCIAL Y FINANCIERA;Córdoba;116102;VIDRIO;0;SIN CONCEPTO;1,00;6.295.288,21;6.295.288,21;
03/06/2022;03/06/2022;FAC;A0003100223101;7;CHEQUE 7 DIAS;2685;VIDPIA SOCIEDAD ANONIMA INDUSTRIAL COMERCIAL Y FINANCIERA;Córdoba;116102;VIDRIO;0;SIN CONCEPTO;1,00;7.824,23;7.824,23;
